t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
9.857,483484,13712,0,497196,851728,0,325058560,0.01
9.957,502816,13712,0,516528,851728,0,325058560,0.01
10.057,519852,13712,0,533564,851728,0,325058560,0.01
10.158,538332,13712,0,552044,851728,0,325058560,0.01
10.258,557992,13712,0,571704,851728,0,325058560,0.01
10.358,577396,13712,0,591108,851728,0,325058560,0.01
10.459,595484,13712,0,609196,851728,0,325058560,0.01
10.559,613216,13712,0,626928,851728,0,325058560,0.01
10.660,632976,13712,0,646688,851728,0,325058560,0.01
10.760,652716,13712,0,666428,851728,0,325058560,0.01
10.860,671880,13712,0,685592,851728,0,325058560,0.01
10.961,687724,13712,0,701436,851728,0,325058560,0.01
11.061,699304,13712,0,713016,851728,0,325058560,0.01
11.162,712632,13712,0,726344,851728,0,325058560,0.01
11.262,725524,13712,0,739236,851728,0,325058560,0.01
11.362,735300,13712,0,749012,851728,0,325058560,0.01
11.463,747992,13712,0,761704,851728,0,325058560,0.01
11.563,761008,13712,0,774720,851728,0,325058560,0.01
11.663,771296,13712,0,785008,851728,0,325058560,0.01
11.764,782608,13712,0,796320,851728,0,325058560,0.01
11.864,794548,13712,0,808260,851728,0,325058560,0.01
11.964,808608,13712,0,822320,851728,0,325058560,0.01
12.065,825476,13712,0,839188,851728,0,325058560,0.01
12.165,847692,13712,0,861404,861404,0,325058560,0.01
12.265,942772,13712,0,956484,956484,0,325058560,0.01
12.366,1033856,13712,0,1047568,1047568,0,325058560,0.01
12.466,1127436,13712,0,1141148,1141148,0,325058560,0.01
12.566,1225280,13712,0,1238992,1238992,0,325058560,0.01
12.667,1323700,13712,0,1337412,1337412,0,325058560,0.01
12.767,1420172,13712,0,1433884,1433884,0,325058560,0.01
12.867,1516788,13712,0,1530500,1530500,0,325058560,0.01
12.968,1557816,13712,0,1571528,1571528,0,325058560,0.01
13.069,1557816,13712,0,1571528,1571528,0,325058560,0.01
13.173,1557844,13712,0,1571556,1571556,0,325058560,0.01
