t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
11.256,838676,13188,0,851864,858812,1,5820416,60.36
11.356,897308,13188,0,910496,910496,1,5820416,60.36
11.457,1063528,13188,0,1076716,1076716,1,5820416,60.36
11.558,1230044,13188,0,1243232,1243232,1,5820416,60.36
11.658,1396104,13188,0,1409292,1409292,1,5820416,61.93
11.759,1566620,13188,0,1579808,1579808,1,5820416,61.93
11.860,1569280,13188,0,1582468,1582468,1,5820416,61.93
11.964,1569284,13188,0,1582472,1582472,1,5820416,61.93
12.066,1569364,13188,0,1582552,1582552,1,5820416,61.93
12.167,1591128,13188,0,1604316,1604316,1,5820416,61.93
12.267,1627684,13188,0,1640872,1640872,1,5820416,61.93
12.368,1762816,13188,0,1776004,1776004,1,5820416,61.93
12.468,1886008,13188,0,1899196,1899196,1,5820416,61.93
12.569,1271144,13188,0,1284332,1980484,1,5820416,61.93
12.669,634792,13188,0,647980,1980484,1,5820416,61.93
12.770,723436,13188,0,736624,1980484,1,5820416,61.93
12.872,915704,13188,0,928892,1980484,1,5820416,61.93
12.973,780976,56324,0,837300,1980484,3,5820416,61.93
13.073,642260,140468,0,782728,1980484,5,5820416,61.93
13.174,642268,169508,0,811776,1980484,5,5820416,61.93
13.275,642268,169508,0,811776,1980484,5,5820416,61.93
13.379,706336,169508,0,875844,1980484,5,5820416,61.93
13.480,793528,169508,0,963036,1980484,5,5820416,61.93
13.581,837584,169508,0,1007092,1980484,5,5820416,61.93
13.681,902700,169508,0,1072208,1980484,5,5820416,58.31
13.782,1052508,169508,0,1222016,1980484,5,5820416,58.31
13.882,1134500,169508,0,1304008,1980484,5,5820416,58.31
13.983,1191824,169508,0,1361332,1980484,5,5820416,58.31
14.083,1223528,169508,0,1393036,1980484,5,5820416,58.31
14.184,1167436,169508,0,1336944,1980484,5,5820416,58.31
14.284,1167436,169508,0,1336944,1980484,5,5820416,58.31
14.385,1078100,169508,0,1247608,1980484,5,5820416,58.31
14.485,1078100,169508,0,1247608,1980484,5,5820416,58.31
14.585,1078100,169508,0,1247608,1980484,5,5820416,58.31
14.686,1078100,169508,0,1247608,1980484,5,5820416,58.31
14.787,967776,169572,0,1137348,1980484,5,5820416,58.31
14.887,967852,169572,0,1137424,1980484,5,5820416,58.31
14.988,967896,169572,0,1137468,1980484,5,5820416,58.31
15.088,967912,169572,0,1137484,1980484,5,5820416,58.31
15.188,967920,169572,0,1137492,1980484,5,5820416,58.31
15.289,967928,169572,0,1137500,1980484,5,5820416,58.31
15.389,967928,169572,0,1137500,1980484,5,5820416,58.31
15.490,967976,169572,0,1137548,1980484,5,5820416,58.31
15.590,967984,169572,0,1137556,1980484,5,5820416,58.31
15.691,968028,169572,0,1137600,1980484,5,5820416,56.63
15.791,968044,169572,0,1137616,1980484,5,5820416,56.63
15.892,968044,169572,0,1137616,1980484,5,5820416,56.63
15.992,968072,169572,0,1137644,1980484,5,5820416,56.63
16.093,968096,169572,0,1137668,1980484,5,5820416,56.63
16.194,968128,169572,0,1137700,1980484,5,5820416,56.63
16.294,968140,169572,0,1137712,1980484,5,5820416,56.63
16.395,968140,169572,0,1137712,1980484,5,5820416,56.63
16.496,968144,169572,0,1137716,1980484,5,5820416,56.63
16.597,968148,169572,0,1137720,1980484,5,5820416,56.63
16.697,968152,169572,0,1137724,1980484,5,5820416,56.63
16.798,968152,169572,0,1137724,1980484,5,5820416,56.63
16.899,968152,169572,0,1137724,1980484,5,5820416,56.63
16.999,968152,169572,0,1137724,1980484,5,5820416,56.63
17.100,968152,169572,0,1137724,1980484,5,5820416,56.63
17.200,968152,169572,0,1137724,1980484,5,5820416,56.63
17.301,968152,169572,0,1137724,1980484,5,5820416,56.63
17.402,968152,169572,0,1137724,1980484,5,5820416,56.63
17.503,968152,169572,0,1137724,1980484,5,5820416,56.63
17.603,968152,169572,0,1137724,1980484,5,5820416,56.63
17.704,968152,169572,0,1137724,1980484,5,5820416,54.88
17.805,968152,169572,0,1137724,1980484,5,5820416,54.88
17.905,968152,169572,0,1137724,1980484,5,5820416,54.88
18.006,968152,169572,0,1137724,1980484,5,5820416,54.88
18.106,968152,169572,0,1137724,1980484,5,5820416,54.88
18.207,968152,169572,0,1137724,1980484,5,5820416,54.88
18.308,968152,169572,0,1137724,1980484,5,5820416,54.88
18.409,968160,169572,0,1137732,1980484,5,5820416,54.88
18.510,968168,169572,0,1137740,1980484,5,5820416,54.88
18.610,968172,169572,0,1137744,1980484,5,5820416,54.88
18.711,968428,169572,0,1138000,1980484,5,5820416,54.88
18.812,968436,169572,0,1138008,1980484,5,5820416,54.88
18.912,968436,169572,0,1138008,1980484,5,5820416,54.88
19.013,413608,91444,0,505052,1980484,5,5820416,54.88
19.113,413608,91444,0,505052,1980484,5,5820416,54.88
19.214,436300,91828,0,528128,1980484,5,5820416,54.88
19.314,462244,91828,0,554072,1980484,5,5820416,54.88
19.415,487516,91828,0,579344,1980484,5,5820416,54.88
19.515,513452,91828,0,605280,1980484,5,5820416,54.88
19.616,539496,91828,0,631324,1980484,5,5820416,54.88
