t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
23.514,458440,1637924,0,2096364,2158816,59,919863296,0.57
23.615,459212,1637924,0,2097136,2158816,59,947126272,0.57
23.715,520360,1637924,0,2158284,2158816,59,978583552,0.57
23.815,502872,1637924,0,2140796,2159452,59,1001652224,0.57
23.916,477752,1637924,0,2115676,2159512,59,1026838528,0.57
24.016,459212,1637924,0,2097136,2159580,59,1042247680,0.57
24.117,521552,1652260,0,2173812,2173812,59,1069371392,0.57
24.217,509644,1654308,0,2163952,2174812,59,1114198016,0.57
24.318,459356,1707556,0,2166912,2219212,59,1126842368,0.57
24.419,521636,1760804,0,2282440,2282440,59,1149911040,0.57
24.519,514040,1768996,0,2283036,2289628,59,1185562624,0.65
24.620,459356,785956,0,1245312,2304996,60,1191854080,0.65
24.720,525372,796196,0,1321568,2304996,60,1223311360,0.65
24.821,473724,851492,0,1325216,2304996,60,1241137152,0.65
24.921,524272,902692,0,1426964,2304996,60,1243234304,0.65
25.022,494428,917028,0,1411456,2304996,60,1280983040,0.65
25.122,459356,980532,0,1439888,2304996,60,1285177344,0.65
25.223,459356,982612,0,1441968,2304996,60,1293107200,0.65
25.324,459356,994900,0,1454256,2304996,60,1316175872,0.65
25.425,459356,1037908,0,1497264,2304996,60,1320370176,0.65
25.525,459356,941148,0,1400504,2304996,61,1335050240,0.65
25.625,511484,986996,0,1498480,2304996,61,1366507520,0.65
25.726,510584,1001332,0,1511916,2304996,61,1388040192,0.65
25.826,460168,1072164,0,1532332,2304996,61,1424760832,0.65
25.927,515292,2219132,0,2734424,2734424,61,1440227328,0.65
26.027,515292,2245964,0,2761256,2761256,61,1440227328,0.65
26.128,515292,2247696,0,2762988,2762988,61,1440227328,0.65
26.228,515292,2247884,0,2763176,2763176,61,1440227328,0.65
26.329,515292,2247884,0,2763176,2763176,61,1440227328,0.65
26.429,459356,2249272,0,2708628,2763436,61,1441665024,0.65
26.529,526932,2249272,0,2776204,2776204,61,1465782272,0.53
26.630,459360,2249272,0,2708632,2774956,61,1501138944,0.53
26.730,527912,2249272,0,2777184,2777184,61,1515819008,0.53
26.831,503176,2249272,0,2752448,2775980,61,1545375744,0.53
26.931,460824,2249272,0,2710096,2776296,61,1578930176,0.53
27.032,525020,2249272,0,2774292,2776296,61,1593610240,0.53
27.132,508560,2249272,0,2757832,2776296,61,1622970368,0.53
27.233,488836,2249272,0,2738108,2776296,61,1648136192,0.53
27.333,460824,2249272,0,2710096,2776296,61,1667010560,0.53
27.434,526684,2249272,0,2775956,2776296,61,1706856448,0.53
27.534,513992,2249272,0,2763264,2776296,61,1738313728,0.53
