t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
33.912,383028,4732112,0,5115140,6047424
34.012,383028,5037584,0,5420612,6047424
34.113,383028,5298284,0,5681312,6047424
34.213,383028,5495056,0,5878084,6047424
34.313,383028,5735824,0,6118852,6118852
34.414,383028,6058640,0,6441668,6441668
34.514,383028,6300240,0,6683268,6683268
34.614,383028,6418128,0,6801156,6801156
34.715,383028,6535048,0,6918076,6918076
34.815,383028,6711696,0,7094724,7094724
34.915,383028,6979852,0,7362880,7362880
35.016,383028,7156544,0,7539572,7539572
35.116,383028,7304000,0,7687028,7687028
35.217,383028,7502656,0,7885684,7885684
35.317,383028,7659496,0,8042524,8042524
35.417,383028,7841724,0,8224752,8224752
35.518,383028,8025952,0,8408980,8408980
35.618,383028,8201840,0,8584868,8584868
35.718,383028,8303180,0,8686208,8686208
35.819,383028,8414772,0,8797800,8797800
35.919,383028,8515704,0,8898732,8898732
36.020,383028,8517756,0,8900784,8928016
36.120,383028,8560624,0,8943652,8943652
36.220,383028,8560624,0,8943652,8943652
36.321,383028,8538300,0,8921328,8937236
36.421,383028,8562876,0,8945904,8945904
36.522,383028,8510864,0,8893892,8955480
36.622,383028,8561504,0,8944532,8955480
36.722,383028,8492004,0,8875032,8958240
36.823,383028,8568992,0,8952020,8958240
36.923,301412,8498292,0,8799704,8963088
37.023,363028,8498292,0,8861320,8963088
37.123,302840,8381520,0,8684360,8963088
37.224,369732,8381520,0,8751252,8963088
37.324,335652,8381520,0,8717172,8963088
37.424,387084,8381520,0,8768604,8963088
37.525,357520,8381520,0,8739040,8963088
37.625,318108,8309068,0,8627176,8963088
37.725,371612,8309068,0,8680680,8963088
37.825,293672,8309068,0,8602740,8963088
37.926,369056,8309068,0,8678124,8963088
38.026,316548,8198952,0,8515500,8963088
38.126,380972,8198952,0,8579924,8963088
38.227,340992,8198952,0,8539944,8963088
38.327,394040,8198952,0,8592992,8963088
38.427,356736,8198952,0,8555688,8963088
38.528,306356,8100444,0,8406800,8963088
38.628,378188,8100444,0,8478632,8963088
38.728,294632,8100444,0,8395076,8963088
38.829,367264,8100444,0,8467708,8963088
38.929,294428,8100444,0,8394872,8963088
39.029,368712,8100444,0,8469156,8963088
39.130,292448,7989600,0,8282048,8963088
39.230,367848,7989600,0,8357448,8963088
39.330,289888,7989856,0,8279744,8963088
39.430,369216,7989856,0,8359072,8963088
39.531,301800,7989856,0,8291656,8963088
39.631,376536,7989856,0,8366392,8963088
39.732,328228,7880808,0,8209036,8963088
39.832,308516,7880808,0,8189324,8963088
39.932,372736,7880808,0,8253544,8963088
40.032,315888,7797412,0,8113300,8963088
40.133,389052,7797412,0,8186464,8963088
40.233,328340,7797412,0,8125752,8963088
40.333,393716,7797412,0,8191128,8963088
40.434,302216,7797412,0,8099628,8963088
40.534,367740,7797412,0,8165152,8963088
40.634,285464,7741492,0,8026956,8963088
40.735,360368,7741492,0,8101860,8963088
40.835,314628,7741524,0,8056152,8963088
40.935,384672,7697628,0,8082300,8963088
41.036,298888,7697628,0,7996516,8963088
41.136,352956,7697628,0,8050584,8963088
41.237,392768,7574452,0,7967220,8963088
41.337,333316,7576692,0,7910008,8963088
41.437,387040,7576692,0,7963732,8963088
41.537,346044,7576692,0,7922736,8963088
41.638,392904,7576724,0,7969628,8963088
41.738,326156,7577316,0,7903472,8963088
41.838,378924,7577316,0,7956240,8963088
41.939,286628,7578340,0,7864968,8963088
42.039,355976,7578340,0,7934316,8963088
42.139,316084,7578340,0,7894424,8963088
42.240,373120,7578340,0,7951460,8963088
42.340,343136,7578340,0,7921476,8963088
42.440,337348,7507888,0,7845236,8963088
42.541,353676,7507888,0,7861564,8963088
42.641,357928,7507888,0,7865816,8963088
42.741,319528,7507888,0,7827416,8963088
42.841,365724,7423164,0,7788888,8963088
42.942,355884,7423164,0,7779048,8963088
43.042,306856,7427056,0,7733912,8963088
43.142,358304,7430436,0,7788740,8963088
43.243,342240,7433200,0,7775440,8963088
43.343,308892,7304316,0,7613208,8963088
43.443,381088,7304316,0,7685404,8963088
43.544,327340,7307428,0,7634768,8963088
43.644,301840,7314572,0,7616412,8963088
43.744,360592,7314572,0,7675164,8963088
43.845,383956,7191908,0,7575864,8963088
43.945,351824,7191908,0,7543732,8963088
44.045,297836,7198052,0,7495888,8963088
44.146,362920,7198052,0,7560972,8963088
44.246,372268,7212448,0,7584716,8963088
44.346,372268,7220116,0,7592384,8963088
44.447,372268,7172392,0,7544660,8963088
44.547,372268,7183196,0,7555464,8963088
44.648,372268,7193412,0,7565680,8963088
44.748,372268,7193000,0,7565268,8963088
44.849,372268,5618840,0,5991108,8963088
44.949,372268,5671500,0,6043768,8963088
45.049,372268,5747828,0,6120096,8963088
45.150,372268,5847448,0,6219716,8963088
45.250,372268,5958040,0,6330308,8963088
45.350,372268,6088856,0,6461124,8963088
45.451,372268,6178968,0,6551236,8963088
45.551,372268,6285208,0,6657476,8963088
45.651,372268,6385664,0,6757932,8963088
45.752,372268,6498224,0,6870492,8963088
45.852,372268,6572244,0,6944512,8963088
45.952,372268,6666692,0,7038960,8963088
46.053,372268,6735912,0,7108180,8963088
46.153,372268,6783968,0,7156236,8963088
46.253,372268,6831952,0,7204220,8963088
46.354,372268,6888692,0,7260960,8963088
46.454,372268,6966644,0,7338912,8963088
46.554,372268,7063304,0,7435572,8963088
46.655,372268,7185248,0,7557516,8963088
46.755,372268,7273476,0,7645744,8963088
46.855,372268,7351744,0,7724012,8963088
46.956,372268,7431740,0,7804008,8963088
47.056,372268,7516316,0,7888584,8963088
47.156,372268,7562476,0,7934744,8963088
47.257,372268,7620400,0,7992668,8963088
47.357,372268,7710512,0,8082780,8963088
47.458,372268,7798864,0,8171132,8963088
47.558,372268,7873536,0,8245804,8963088
47.658,372268,7971840,0,8344108,8963088
47.759,372268,8031232,0,8403500,8963088
47.859,372268,8160256,0,8532524,8963088
47.959,307104,8160512,0,8467616,8963088
48.060,360608,8160512,0,8521120,8963088
48.160,288860,8160512,0,8449372,8963088
48.260,362040,8160512,0,8522552,8963088
48.361,343132,8160768,0,8503900,8963088
48.461,326852,8160768,0,8487620,8963088
48.561,361780,8160768,0,8522548,8963088
48.662,322432,8160768,0,8483200,8963088
48.762,311844,8160768,0,8472612,8963088
48.862,307932,8160768,0,8468700,8963088
48.963,365680,8160768,0,8526448,8963088
49.063,346084,8160768,0,8506852,8963088
49.163,334948,8160768,0,8495716,8963088
49.264,336280,8160768,0,8497048,8963088
49.364,336920,8160768,0,8497688,8963088
49.464,299888,8160768,0,8460656,8963088
49.565,357376,8160768,0,8518144,8963088
49.665,327688,8160768,0,8488456,8963088
49.765,321268,8160768,0,8482036,8963088
49.865,304028,8160768,0,8464796,8963088
49.966,358644,8160768,0,8519412,8963088
50.066,346992,8160768,0,8507760,8963088
50.166,327492,8160768,0,8488260,8963088
50.267,294260,8160768,0,8455028,8963088
50.367,363208,8160768,0,8523976,8963088
50.467,306748,8160768,0,8467516,8963088
50.568,351700,8140992,0,8492692,8963088
50.668,385908,8090440,0,8476348,8963088
50.769,331408,8090440,0,8421848,8963088
50.869,365476,8011012,0,8376488,8963088
50.969,345732,7853496,0,8199228,8963088
51.070,283036,7782840,0,8065876,8963088
51.170,333612,7656044,0,7989656,8963088
51.270,296052,7472280,0,7768332,8963088
51.371,348720,7307112,0,7655832,8963088
51.471,375044,7204412,0,7579456,8963088
51.572,337476,7116524,0,7454000,8963088
51.672,380540,6914316,0,7294856,8963088
51.772,328288,6892756,0,7221044,8963088
51.873,289616,6673456,0,6963072,8963088
51.973,362436,6460716,0,6823152,8963088
52.073,350244,6225012,0,6575256,8963088
52.174,339176,6044152,0,6383328,8963088
52.274,302020,5846508,0,6148528,8963088
52.374,301864,5626720,0,5928584,8963088
52.474,354940,5560184,0,5915124,8963088
52.575,365012,5377784,0,5742796,8963088
52.675,330336,5377784,0,5708120,8963088
52.775,320284,5377784,0,5698068,8963088
52.876,312792,5377784,0,5690576,8963088
52.976,286160,5349112,0,5635272,8963088
53.076,322408,5349112,0,5671520,8963088
53.176,363680,5349112,0,5712792,8963088
53.277,358092,5349112,0,5707204,8963088
53.377,351012,5349112,0,5700124,8963088
53.477,353788,5349112,0,5702900,8963088
53.578,362216,5349112,0,5711328,8963088
53.678,342684,5349112,0,5691796,8963088
53.778,316860,5349112,0,5665972,8963088
53.879,304272,5349112,0,5653384,8963088
53.979,304404,5349112,0,5653516,8963088
54.079,363716,5349112,0,5712828,8963088
54.180,339964,5349112,0,5689076,8963088
54.280,311664,5349112,0,5660776,8963088
54.380,329776,5349112,0,5678888,8963088
54.481,340872,5349112,0,5689984,8963088
54.581,341484,5349112,0,5690596,8963088
54.681,329208,5349112,0,5678320,8963088
54.781,313820,5349112,0,5662932,8963088
54.882,370028,5349112,0,5719140,8963088
54.982,318740,5349112,0,5667852,8963088
55.083,285452,5349112,0,5634564,8963088
55.183,353988,5349112,0,5703100,8963088
55.283,344652,5349112,0,5693764,8963088
55.384,339252,5349112,0,5688364,8963088
55.484,330732,5349112,0,5679844,8963088
55.584,310992,5349112,0,5660104,8963088
55.684,381404,5349112,0,5730516,8963088
55.785,358904,5349112,0,5708016,8963088
55.885,327852,5349112,0,5676964,8963088
55.985,302004,5349112,0,5651116,8963088
56.086,375540,5349112,0,5724652,8963088
56.186,328880,5349112,0,5677992,8963088
56.286,386648,5349112,0,5735760,8963088
56.386,346660,5349112,0,5695772,8963088
56.487,332292,5349112,0,5681404,8963088
56.587,307396,5349112,0,5656508,8963088
56.687,372268,5349112,0,5721380,8963088
56.788,324900,5349112,0,5674012,8963088
56.888,359036,5349112,0,5708148,8963088
56.988,347672,5349112,0,5696784,8963088
57.089,326208,5349112,0,5675320,8963088
57.191,384184,5349112,0,5733296,8963088
57.295,345864,5349112,0,5694976,8963088
57.395,327756,5349112,0,5676868,8963088
57.496,380236,5349112,0,5729348,8963088
57.596,348668,5349112,0,5697780,8963088
57.696,305428,5349112,0,5654540,8963088
57.800,359348,5349112,0,5708460,8963088
57.903,332404,5349112,0,5681516,8963088
58.004,311984,5349112,0,5661096,8963088
58.104,368400,5349112,0,5717512,8963088
58.204,302124,5349112,0,5651236,8963088
58.304,366356,5349112,0,5715468,8963088
58.407,302608,5349112,0,5651720,8963088
58.507,357160,5349112,0,5706272,8963088
58.608,305968,5349112,0,5655080,8963088
58.708,371972,5349112,0,5721084,8963088
58.808,334560,5349112,0,5683672,8963088
58.909,332108,5349112,0,5681220,8963088
59.009,357132,5349112,0,5706244,8963088
59.109,296236,5349112,0,5645348,8963088
59.210,369436,5349112,0,5718548,8963088
59.310,337088,5349112,0,5686200,8963088
59.410,373176,5349112,0,5722288,8963088
59.511,317104,5349112,0,5666216,8963088
59.615,377976,5349112,0,5727088,8963088
59.716,341836,5349112,0,5690948,8963088
59.816,304932,5349112,0,5654044,8963088
59.923,368800,5349112,0,5717912,8963088
60.023,288660,5349112,0,5637772,8963088
60.124,350320,5349112,0,5699432,8963088
60.227,336364,5349112,0,5685476,8963088
60.327,306744,5349112,0,5655856,8963088
60.428,368540,5349112,0,5717652,8963088
60.531,316808,5349112,0,5665920,8963088
60.632,374344,5349112,0,5723456,8963088
60.732,331008,5349112,0,5680120,8963088
60.832,379224,5349112,0,5728336,8963088
60.932,322476,5349112,0,5671588,8963088
61.035,377112,5349112,0,5726224,8963088
61.135,305216,5349112,0,5654328,8963088
61.236,368148,5349112,0,5717260,8963088
61.336,295328,5349112,0,5644440,8963088
61.439,360844,5349112,0,5709956,8963088
61.540,322440,5349112,0,5671552,8963088
61.640,360076,5349112,0,5709188,8963088
61.740,340188,5349112,0,5689300,8963088
61.843,352484,5349112,0,5701596,8963088
61.944,350548,5349112,0,5699660,8963088
62.044,335588,5349112,0,5684700,8963088
62.144,304808,5349112,0,5653920,8963088
62.245,373056,5349112,0,5722168,8963088
62.345,349892,5349112,0,5699004,8963088
62.445,294612,5349112,0,5643724,8963088
62.546,364232,5349112,0,5713344,8963088
62.646,337012,5349112,0,5686124,8963088
62.746,293368,5349112,0,5642480,8963088
62.847,363408,5349112,0,5712520,8963088
62.947,325920,5349112,0,5675032,8963088
63.047,287060,5349112,0,5636172,8963088
63.147,356584,5349112,0,5705696,8963088
63.248,307528,5348056,0,5655584,8963088
63.348,384828,5348056,0,5732884,8963088
63.449,339016,5348056,0,5687072,8963088
63.549,300592,5348056,0,5648648,8963088
63.649,375368,5348056,0,5723424,8963088
63.750,336036,5348056,0,5684092,8963088
63.851,282836,5348056,0,5630892,8963088
63.951,349104,5348056,0,5697160,8963088
64.052,321820,5348056,0,5669876,8963088
64.152,303400,5348056,0,5651456,8963088
64.255,353732,5348056,0,5701788,8963088
64.356,287336,5348056,0,5635392,8963088
64.456,358512,5348056,0,5706568,8963088
64.563,344812,5348056,0,5692868,8963088
64.667,290224,5348056,0,5638280,8963088
64.767,353836,5348056,0,5701892,8963088
64.868,327564,5348056,0,5675620,8963088
64.968,376256,5348056,0,5724312,8963088
65.068,337420,5348056,0,5685476,8963088
65.169,383152,5348056,0,5731208,8963088
65.269,347188,5348056,0,5695244,8963088
65.370,307388,5348056,0,5655444,8963088
65.470,370732,5348056,0,5718788,8963088
65.570,341376,5348056,0,5689432,8963088
65.671,307764,5348056,0,5655820,8963088
65.771,377640,5348056,0,5725696,8963088
65.871,327032,5348056,0,5675088,8963088
65.971,288144,5348056,0,5636200,8963088
66.072,363632,5348056,0,5711688,8963088
66.172,341464,5348056,0,5689520,8963088
66.273,298200,5348056,0,5646256,8963088
66.373,367328,5348056,0,5715384,8963088
66.473,341916,5348056,0,5689972,8963088
66.573,324880,5348056,0,5672936,8963088
66.674,311172,5348056,0,5659228,8963088
66.774,365640,5348056,0,5713696,8963088
66.874,341320,5348056,0,5689376,8963088
66.975,315860,5348056,0,5663916,8963088
67.075,382896,5348056,0,5730952,8963088
67.175,353996,5348056,0,5702052,8963088
67.275,327872,5348056,0,5675928,8963088
67.376,307416,5348056,0,5655472,8963088
67.476,374868,5348056,0,5722924,8963088
67.576,346592,5348056,0,5694648,8963088
67.677,310160,5348056,0,5658216,8963088
67.777,376176,5348056,0,5724232,8963088
67.877,362344,5348056,0,5710400,8963088
67.978,325852,5348052,0,5673904,8963088
68.078,304236,5347928,0,5652164,8963088
68.178,374084,5347928,0,5722012,8963088
68.279,346736,5347928,0,5694664,8963088
68.379,327776,5347928,0,5675704,8963088
