t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
14.056,974048,1296008,0,2270056,2270056
14.156,974876,1296008,0,2270884,2270884
14.257,975364,1296008,0,2271372,2271372
14.357,975928,1296008,0,2271936,2271936
14.457,980524,1296008,0,2276532,2276532
14.557,980968,1296008,0,2276976,2276976
14.657,981408,1296008,0,2277416,2277416
14.758,981952,1296008,0,2277960,2277960
14.858,982316,1296008,0,2278324,2278324
14.958,982908,1296008,0,2278916,2278916
15.058,983436,1296008,0,2279444,2279444
15.158,983852,1296008,0,2279860,2279860
15.259,984592,1296008,0,2280600,2280600
15.359,985204,1296008,0,2281212,2281212
15.459,985836,1296008,0,2281844,2281844
15.559,986348,1296008,0,2282356,2282356
15.660,986916,1296008,0,2282924,2282924
15.760,987360,1296008,0,2283368,2283368
15.860,987816,1296008,0,2283824,2283824
15.960,988356,1296008,0,2284364,2284364
16.061,988812,1296008,0,2284820,2284820
16.161,989288,1296008,0,2285296,2285296
16.261,989772,1296008,0,2285780,2285780
16.361,990180,1296008,0,2286188,2286188
16.462,991140,1296008,0,2287148,2287148
16.562,991140,1395336,0,2386476,2386476
16.662,904372,1296008,0,2200380,2455792
16.762,904372,1296008,0,2200380,2455792
16.863,904372,1296008,0,2200380,2455792
16.963,904372,1296008,0,2200380,2455792
17.063,904372,1296008,0,2200380,2455792
17.163,904372,1296008,0,2200380,2455792
17.264,904372,1296008,0,2200380,2455792
17.364,904372,1296008,0,2200380,2455792
17.464,904372,1296008,0,2200380,2455792
17.565,904372,1296008,0,2200380,2455792
17.665,904372,1296008,0,2200380,2455792
17.765,904372,1296008,0,2200380,2455792
17.865,904372,1296008,0,2200380,2455792
17.965,904372,1296008,0,2200380,2455792
18.066,904372,1296008,0,2200380,2455792
18.166,904372,1296008,0,2200380,2455792
18.266,904372,1296008,0,2200380,2455792
18.366,904372,1296008,0,2200380,2455792
18.467,904372,1296008,0,2200380,2455792
18.567,904372,1296008,0,2200380,2455792
18.667,904372,1296008,0,2200380,2455792
18.767,904372,1296008,0,2200380,2455792
18.868,904372,1296008,0,2200380,2455792
18.968,904372,1296008,0,2200380,2455792
19.068,904372,1296008,0,2200380,2455792
19.168,904372,1296008,0,2200380,2455792
19.269,904372,1296008,0,2200380,2455792
19.369,906136,1296008,0,2202144,2455792
19.469,906188,1296008,0,2202196,2455792
19.569,906248,1296008,0,2202256,2455792
19.670,906308,1296008,0,2202316,2455792
19.770,906372,1296008,0,2202380,2455792
19.870,906436,1296008,0,2202444,2455792
19.970,906504,1296008,0,2202512,2455792
20.071,906572,1296008,0,2202580,2455792
20.171,906636,1296008,0,2202644,2455792
20.271,906704,1296008,0,2202712,2455792
20.371,906780,1296008,0,2202788,2455792
20.472,906852,1296008,0,2202860,2455792
20.572,906920,1296008,0,2202928,2455792
20.672,906992,1296008,0,2203000,2455792
20.772,907064,1296008,0,2203072,2455792
20.873,907120,1296008,0,2203128,2455792
20.973,907192,1296008,0,2203200,2455792
21.073,907308,1296008,0,2203316,2455792
21.173,907360,1296008,0,2203368,2455792
21.274,907408,1296008,0,2203416,2455792
21.374,907452,1296008,0,2203460,2455792
21.474,907504,1296008,0,2203512,2455792
21.575,907572,1296008,0,2203580,2455792
21.675,907632,1296008,0,2203640,2455792
21.775,907692,1296008,0,2203700,2455792
21.875,907744,1296008,0,2203752,2455792
21.976,907804,1296008,0,2203812,2455792
22.076,907868,1296008,0,2203876,2455792
22.176,907920,1296008,0,2203928,2455792
22.276,907980,1296008,0,2203988,2455792
22.377,908040,1296008,0,2204048,2455792
22.477,908096,1296008,0,2204104,2455792
22.577,908156,1296008,0,2204164,2455792
22.677,908156,1296008,0,2204164,2455792
22.778,908156,32232,0,940388,2455792
22.878,886204,39924,0,926128,2455792
22.978,890140,40300,0,930440,2455792
23.078,890140,40300,0,930440,2455792
23.179,890252,24356,0,914608,2455792
23.279,890252,24356,0,914608,2455792
