t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
11.244,1558064,12944,0,1571008,1571008,1,326885376,17.12
11.348,1558092,12944,0,1571036,1571036,1,326885376,17.12
11.449,1596900,12944,0,1609844,1609844,1,326885376,17.12
11.549,1715600,12944,0,1728544,1728544,1,326885376,18.19
11.649,1872016,12944,0,1884960,1884960,1,326885376,18.19
11.750,1298568,12944,0,1311512,1968900,1,326885376,18.19
11.850,616324,12944,0,629268,1968900,1,326885376,18.19
11.951,709764,12944,0,722708,1968900,1,326885376,18.19
12.051,729348,20012,0,749360,1968900,3,326885376,18.19
12.151,608624,103364,0,711988,1968900,5,326885376,18.19
12.252,608636,169264,0,777900,1968900,5,326885376,18.19
12.356,608636,169264,0,777900,1968900,5,326885376,18.19
12.456,659080,169264,0,828344,1968900,5,326885376,18.19
12.557,749924,169264,0,919188,1968900,5,326885376,18.19
12.657,803960,169264,0,973224,1968900,5,326885376,18.19
12.758,863488,169264,0,1032752,1968900,5,326885376,18.19
12.858,1000356,169264,0,1169620,1968900,5,326885376,18.19
12.958,1093244,169264,0,1262508,1968900,5,326885376,18.19
13.059,1161264,169264,0,1330528,1968900,5,326885376,18.19
13.159,1193192,169264,0,1362456,1968900,5,326885376,18.19
13.259,1205032,169264,0,1374296,1968900,5,326885376,18.19
13.360,1133172,169264,0,1302436,1968900,5,326885376,18.19
13.460,1015520,169264,0,1184784,1968900,5,326885376,15.62
13.560,1015520,169264,0,1184784,1968900,5,326885376,15.62
13.661,1015520,169264,0,1184784,1968900,5,326885376,15.62
13.761,906168,169328,0,1075496,1968900,5,326885376,15.62
13.861,909248,169328,0,1078576,1968900,5,326885376,15.62
13.962,909280,169328,0,1078608,1968900,5,326885376,15.62
14.062,909304,169328,0,1078632,1968900,5,326885376,15.62
14.162,909312,169328,0,1078640,1968900,5,326885376,15.62
14.263,909348,169328,0,1078676,1968900,5,326885376,15.62
14.363,909364,169328,0,1078692,1968900,5,326885376,15.62
