t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
0.001,84,684,0,768,768
0.051,5500,14464,0,19964,22392
0.101,11416,15296,0,26712,33532
0.151,32588,15296,0,47884,51752
0.202,34296,15296,0,49592,51752
0.252,34296,15296,0,49592,51752
0.302,34296,15296,0,49592,51752
0.352,34296,15296,0,49592,51752
0.402,34296,15296,0,49592,51752
0.453,50012,15296,0,65308,65308
0.503,62748,15296,0,78044,78044
0.553,72260,15296,0,87556,87556
0.603,85556,15296,0,100852,100852
0.653,97204,15296,0,112500,112500
0.704,107480,15296,0,122776,122776
0.754,114360,15296,0,129656,129656
0.804,51892,15424,0,67316,129368
0.854,62124,15424,0,77548,129368
0.904,72088,15424,0,87512,129368
0.955,82712,15424,0,98136,129368
1.005,92852,15424,0,108276,129368
1.055,103976,15424,0,119400,129368
1.105,114472,15424,0,129896,129896
1.156,145344,15424,0,160768,160768
1.206,190792,15424,0,206216,206216
1.256,93256,15424,0,108680,241640
1.306,91204,31056,0,122260,241640
1.356,121836,31056,0,152892,241640
1.407,148472,31056,0,179528,241640
1.457,135708,31184,0,166892,241640
1.507,135708,31184,0,166892,241640
1.557,135708,31184,0,166892,241640
1.608,135708,31184,0,166892,241640
1.658,135708,31184,0,166892,241640
1.708,99756,23368,0,123124,241640
1.758,99756,23944,0,123700,241640
1.808,100264,24676,0,124940,241640
1.859,102524,24676,0,127200,241640
1.909,103688,34812,0,138500,241640
1.959,108592,45216,0,153808,241640
2.009,111776,54924,0,166700,241640
2.059,113364,65924,0,179288,241640
2.110,113364,66144,0,179508,241640
2.160,113604,95800,0,209404,241640
2.210,113604,165436,0,279040,279376
2.260,113604,246880,0,360484,360484
2.311,113604,292684,0,406288,406288
2.361,75084,109520,0,184604,413404
2.411,75084,109520,0,184604,413404
2.461,102336,109776,0,212112,413404
2.512,108108,109776,0,217884,413404
2.562,112684,109776,0,222460,413404
2.612,116344,109776,0,226120,413404
2.662,120252,109776,0,230028,413404
2.713,124236,109776,0,234012,413404
2.763,127436,109776,0,237212,413404
2.813,131316,109776,0,241092,413404
2.863,135048,109776,0,244824,413404
2.913,138340,109776,0,248116,413404
2.964,141656,109776,0,251432,413404
3.014,145648,109776,0,255424,413404
3.064,149420,109776,0,259196,413404
3.114,152664,109776,0,262440,413404
3.164,155740,109776,0,265516,413404
3.215,160060,109776,0,269836,413404
3.265,163136,109776,0,272912,413404
3.315,165704,109776,0,275480,413404
3.365,168424,109776,0,278200,413404
3.416,172436,109776,0,282212,413404
3.466,175436,109776,0,285212,413404
3.516,179620,109776,0,289396,413404
3.566,183820,109776,0,293596,413404
3.616,186548,109776,0,296324,413404
3.667,188804,109776,0,298580,413404
3.717,192172,109776,0,301948,413404
3.767,195940,109776,0,305716,413404
3.817,199352,109776,0,309128,413404
3.868,202408,109776,0,312184,413404
3.918,209128,109776,0,318904,413404
3.968,211156,109776,0,320932,413404
4.018,214628,109776,0,324404,413404
4.068,217812,109776,0,327588,413404
4.119,221008,109776,0,330784,413404
4.169,223556,109776,0,333332,413404
4.219,225836,109776,0,335612,413404
4.269,228800,109776,0,338576,413404
4.319,230780,109776,0,340556,413404
4.370,233632,109776,0,343408,413404
4.420,235564,109776,0,345340,413404
4.470,237336,109776,0,347112,413404
4.520,240768,109776,0,350544,413404
4.571,242880,109776,0,352656,413404
4.621,245796,109776,0,355572,413404
4.671,248092,109776,0,357868,413404
4.721,250252,109776,0,360028,413404
4.772,252596,109776,0,362372,413404
4.822,256436,109776,0,366212,413404
4.872,259960,109776,0,369736,413404
4.922,265856,109776,0,375632,413404
4.972,266608,109776,0,376384,413404
5.023,271468,109776,0,381244,413404
5.073,272284,109776,0,382060,413404
5.123,274568,109776,0,384344,413404
5.174,277296,109776,0,387072,413404
5.224,279444,109776,0,389220,413404
5.274,282128,109776,0,391904,413404
5.324,284836,109776,0,394612,413404
5.374,286972,109776,0,396748,413404
5.425,290276,109776,0,400052,413404
5.475,292324,109776,0,402100,413404
5.525,295744,109776,0,405520,413404
5.575,297716,109776,0,407492,413404
5.625,303612,109776,0,413388,413404
5.676,308476,109776,0,418252,418252
5.726,309268,109776,0,419044,419044
5.776,311764,109776,0,421540,421540
5.826,314056,109776,0,423832,423832
5.877,316348,109776,0,426124,426124
5.927,318740,109776,0,428516,428516
5.977,320200,109776,0,429976,429976
6.027,322688,109776,0,432464,432464
6.078,324120,109776,0,433896,433896
6.128,326512,109776,0,436288,436288
6.178,328424,109776,0,438200,438200
6.228,331280,109776,0,441056,441056
6.279,332692,109776,0,442468,442468
6.329,334588,109776,0,444364,444364
6.379,336436,109776,0,446212,446212
6.429,339268,109776,0,449044,449044
6.480,341996,109776,0,451772,451772
6.530,345348,109776,0,455124,455124
6.580,346232,109776,0,456008,456008
6.630,348244,109776,0,458020,458020
6.680,350300,109776,0,460076,460076
6.731,352452,109776,0,462228,462228
6.781,354888,109776,0,464664,464664
6.831,357196,109776,0,466972,466972
6.881,360208,109776,0,469984,469984
6.932,362724,109776,0,472500,472500
6.982,365604,109776,0,475380,475380
7.032,367204,109776,0,476980,476980
7.082,370308,109776,0,480084,480084
7.132,372516,109776,0,482292,482292
7.183,374900,109776,0,484676,484676
7.233,377140,109776,0,486916,486916
7.283,378852,109776,0,488628,488628
7.333,381872,109776,0,491648,491648
7.384,384028,109776,0,493804,493804
7.435,386836,109776,0,496612,496612
7.485,389484,109776,0,499260,499260
7.535,391424,109776,0,501200,501200
7.585,393416,109776,0,503192,503192
7.636,395976,109776,0,505752,505752
7.686,397888,109776,0,507664,507664
7.736,400036,109776,0,509812,509812
7.787,401992,109776,0,511768,511768
7.837,403920,109776,0,513696,513696
7.887,406536,109776,0,516312,516312
7.937,408932,109776,0,518708,518708
7.988,414744,109776,0,524520,524520
8.038,416044,109776,0,525820,525820
8.088,418176,109776,0,527952,527952
8.138,423884,109776,0,533660,533660
8.188,425108,109776,0,534884,534884
8.239,427896,109776,0,537672,537672
8.289,432664,109776,0,542440,542440
8.339,438388,109776,0,548164,548164
8.389,439444,109776,0,549220,549220
8.439,448448,109776,0,558224,558224
8.490,449536,109776,0,559312,559312
8.540,450712,109776,0,560488,560488
8.590,451772,109776,0,561548,561548
8.640,454148,109776,0,563924,563924
8.691,456524,109776,0,566300,566300
8.741,460940,109776,0,570716,570716
8.791,462544,109776,0,572320,572320
8.841,464544,109776,0,574320,574320
8.891,467060,109776,0,576836,576836
8.942,469480,109776,0,579256,579256
8.992,471788,109776,0,581564,581564
9.042,475772,109776,0,585548,585548
9.092,478400,109776,0,588176,588176
9.143,480712,109776,0,590488,590488
9.193,484220,109776,0,593996,593996
9.243,486440,109776,0,596216,596216
9.293,489692,109776,0,599468,599468
9.343,494744,109776,0,604520,604520
9.394,496488,109776,0,606264,606264
9.444,499600,109776,0,609376,609376
9.494,502952,109776,0,612728,612728
9.544,513436,109776,0,623212,623212
9.595,524260,109776,0,634036,634036
9.645,527776,109776,0,637552,637552
9.695,528956,109776,0,638732,638732
9.745,530156,109776,0,639932,639932
9.795,531372,109776,0,641148,641148
9.846,534872,109776,0,644648,644648
9.896,536540,109776,0,646316,646316
9.946,538760,109776,0,648536,648536
9.996,543992,109776,0,653768,653768
10.047,547220,109776,0,656996,656996
10.097,550412,109776,0,660188,660188
10.147,552172,109776,0,661948,661948
10.197,554292,109776,0,664068,664068
10.248,557256,109776,0,667032,667032
10.298,559444,109776,0,669220,669220
10.348,565000,109904,0,674904,674904
10.398,565000,109904,0,674904,674904
10.449,565000,109904,0,674904,674904
10.499,565000,109904,0,674904,674904
10.549,565000,109904,0,674904,674904
10.599,565000,109904,0,674904,674904
10.649,526288,109904,0,636192,673736
10.700,419084,109904,0,528988,673736
10.750,419164,109904,0,529068,673736
10.800,419164,109904,0,529068,673736
10.850,419164,109904,0,529068,673736
10.900,419164,109904,0,529068,673736
10.951,419164,109904,0,529068,673736
11.001,419164,109904,0,529068,673736
11.051,419164,109904,0,529068,673736
11.101,419164,109904,0,529068,673736
11.152,419164,109904,0,529068,673736
11.202,419164,109904,0,529068,673736
11.252,419164,109904,0,529068,673736
11.302,419164,109904,0,529068,673736
11.352,419164,109904,0,529068,673736
11.403,419164,109904,0,529068,673736
11.453,419164,109904,0,529068,673736
11.503,419164,109904,0,529068,673736
11.553,419164,109904,0,529068,673736
11.603,419164,109904,0,529068,673736
11.654,419164,109904,0,529068,673736
11.704,419164,109904,0,529068,673736
11.754,419164,109904,0,529068,673736
11.804,419164,109904,0,529068,673736
11.855,419164,109904,0,529068,673736
11.905,419164,109904,0,529068,673736
11.955,422376,109904,0,532280,673736
12.005,422376,109904,0,532280,673736
12.055,422376,109904,0,532280,673736
12.106,422376,109904,0,532280,673736
12.156,422376,109904,0,532280,673736
12.206,422376,109904,0,532280,673736
12.256,422376,109904,0,532280,673736
12.307,422376,109904,0,532280,673736
12.357,422376,109904,0,532280,673736
12.407,422376,109904,0,532280,673736
12.457,422376,109904,0,532280,673736
12.507,422376,109904,0,532280,673736
12.558,422376,109904,0,532280,673736
12.608,422376,109904,0,532280,673736
12.658,422376,109904,0,532280,673736
12.708,422376,109904,0,532280,673736
12.759,422376,109904,0,532280,673736
12.809,422376,109904,0,532280,673736
12.859,422376,109904,0,532280,673736
12.909,422376,109904,0,532280,673736
12.960,422376,109904,0,532280,673736
13.010,422376,109904,0,532280,673736
13.060,422412,109904,0,532316,673736
13.110,422412,109904,0,532316,673736
13.161,422412,109904,0,532316,673736
13.211,422412,111576,0,533988,673736
13.261,422412,117400,0,539812,673736
13.311,422412,171488,0,593900,673736
13.361,346580,172036,0,518616,673736
13.414,356468,236548,0,593016,673736
13.464,373292,236932,0,610224,673736
13.514,396148,236932,0,633080,673736
13.564,407736,237316,0,645052,673736
13.615,418160,237316,0,655476,673736
13.665,430396,238084,0,668480,673736
13.715,444544,238084,0,682628,682628
13.765,456460,238084,0,694544,694544
13.815,461176,238084,0,699260,699260
13.865,463028,238084,0,701112,701112
13.916,463068,238084,0,701152,701152
13.966,471424,238084,0,709508,709508
14.016,472480,238084,0,710564,710564
14.066,473148,238084,0,711232,711232
14.117,473148,238084,0,711232,711232
14.167,473148,238084,0,711232,711232
14.217,473148,237956,0,711104,711104
14.267,473148,237780,0,710928,710928
14.317,473148,236732,0,709880,710220
14.368,473148,236732,0,709880,710220
14.418,473148,236732,0,709880,710220
14.468,473148,236732,0,709880,710220
14.518,473148,236732,0,709880,710220
14.569,473148,236732,0,709880,732660
14.619,473240,269452,0,742692,742692
14.672,473288,269452,0,742740,742740
14.722,473312,269452,0,742764,742764
14.772,473676,269452,0,743128,743128
14.822,473680,269452,0,743132,743132
14.872,473680,269452,0,743132,743132
14.923,473680,269452,0,743132,743132
14.973,473680,269452,0,743132,743132
15.023,473680,269452,0,743132,743132
15.073,473680,277640,0,751320,753596
15.124,473680,277640,0,751320,753596
15.174,473680,277640,0,751320,753596
15.224,473680,277640,0,751320,753596
15.274,473680,277640,0,751320,753596
15.324,473680,277640,0,751320,753596
15.375,473680,277640,0,751320,753596
15.425,473680,277640,0,751320,753596
15.475,473680,277640,0,751320,753596
15.525,473680,277640,0,751320,753596
15.575,473680,277640,0,751320,753596
15.626,473680,277640,0,751320,753596
15.676,473680,277640,0,751320,753596
15.726,473680,277640,0,751320,753596
15.776,473680,277640,0,751320,753596
15.827,473680,277640,0,751320,753596
15.877,473680,277640,0,751320,753596
15.927,473680,277640,0,751320,753596
15.977,473680,277640,0,751320,753596
16.027,473680,277640,0,751320,754552
16.078,473680,277640,0,751320,754552
16.128,473680,277640,0,751320,754552
16.178,473680,277640,0,751320,754552
16.228,473680,277640,0,751320,754552
16.278,473680,277640,0,751320,754552
16.329,473680,277640,0,751320,754552
16.379,473680,277640,0,751320,754552
16.429,473680,277640,0,751320,754552
16.479,473680,277640,0,751320,754552
16.530,473680,277640,0,751320,754552
16.580,473680,277640,0,751320,754552
16.630,473680,277640,0,751320,754552
16.680,473680,277640,0,751320,754552
16.730,473680,277640,0,751320,754552
16.781,473680,277640,0,751320,754552
16.831,473680,277640,0,751320,754552
16.881,473680,277640,0,751320,754552
16.931,473680,277640,0,751320,754552
16.981,473680,277640,0,751320,754552
17.032,473680,277640,0,751320,754552
17.084,473680,103168,0,576848,754552
17.134,473720,105092,0,578812,754552
17.184,473724,103640,0,577364,754552
17.234,473724,103832,0,577556,754552
17.285,473724,103832,0,577556,754552
17.335,473724,103832,0,577556,754552
17.385,473724,103832,0,577556,754552
