t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
7.740,850972,14344,0,865316,865316
7.790,850972,14344,0,865316,865316
7.840,618700,14344,0,633044,864400
7.890,134292,14472,0,148764,864400
7.941,146536,14472,0,161008,864400
7.991,156160,14472,0,170632,864400
8.041,166600,14472,0,181072,864400
8.091,177152,14472,0,191624,864400
8.141,187532,14472,0,202004,864400
8.192,196616,14472,0,211088,864400
8.242,207636,14472,0,222108,864400
8.292,217452,14472,0,231924,864400
8.342,227816,14472,0,242288,864400
8.393,237832,14472,0,252304,864400
8.443,247068,14472,0,261540,864400
8.493,256572,14472,0,271044,864400
8.543,269028,14472,0,283500,864400
8.594,280684,14472,0,295156,864400
8.644,290736,14472,0,305208,864400
8.694,301728,14472,0,316200,864400
8.744,312608,14472,0,327080,864400
8.795,323696,14472,0,338168,864400
8.845,333536,14472,0,348008,864400
8.895,344124,14472,0,358596,864400
8.946,353884,14472,0,368356,864400
8.996,364764,14472,0,379236,864400
9.046,375520,14472,0,389992,864400
9.096,386356,14472,0,400828,864400
9.147,396508,14472,0,410980,864400
9.197,407116,14472,0,421588,864400
9.247,414744,14472,0,429216,864400
9.297,425680,14472,0,440152,864400
9.348,434796,14472,0,449268,864400
9.398,445376,14472,0,459848,864400
9.448,456332,14472,0,470804,864400
9.498,465228,14440,0,479668,864400
9.549,477432,14440,0,491872,864400
9.599,488736,14184,0,502920,864400
9.649,500272,14092,0,514364,864400
9.699,510124,14092,0,524216,864400
9.750,519752,14092,0,533844,864400
9.800,530248,14092,0,544340,864400
9.850,540712,14092,0,554804,864400
9.900,549956,14092,0,564048,864400
9.950,559320,14056,0,573376,864400
10.001,569168,14056,0,583224,864400
10.051,579264,14056,0,593320,864400
10.101,589608,14056,0,603664,864400
10.151,599996,14056,0,614052,864400
10.202,610388,14056,0,624444,864400
10.252,620688,14056,0,634744,864400
10.302,631496,14056,0,645552,864400
10.352,643016,14056,0,657072,864400
10.403,651732,14056,0,665788,864400
10.453,664152,14056,0,678208,864400
10.503,674592,14056,0,688648,864400
10.553,684092,14056,0,698148,864400
10.604,693112,14056,0,707168,864400
10.654,702340,14056,0,716396,864400
10.704,709384,14056,0,723440,864400
10.755,720256,14056,0,734312,864400
10.805,728832,14056,0,742888,864400
10.855,740824,14056,0,754880,864400
10.905,751108,14056,0,765164,864400
10.955,760204,14056,0,774260,864400
11.006,771460,14056,0,785516,864400
11.056,782116,14056,0,796172,864400
11.106,790900,14056,0,804956,864400
11.156,802492,14056,0,816548,864400
11.207,813952,14056,0,828008,864400
11.257,824688,14056,0,838744,864400
11.307,831144,14056,0,845200,864400
11.357,837688,14056,0,851744,864400
11.408,844152,14056,0,858208,864400
11.458,850980,14156,0,865136,865136
11.508,876928,14156,0,891084,891084
11.558,963288,14156,0,977444,977444
11.609,1049212,14156,0,1063368,1063368
11.659,1138904,14156,0,1153060,1153060
11.709,1223032,14156,0,1237188,1237188
11.760,1312948,14156,0,1327104,1327104
11.810,1399728,14156,0,1413884,1413884
11.860,1486392,14156,0,1500548,1500548
11.910,1562572,14156,0,1576728,1576728
11.961,1573932,14156,0,1588088,1588088
12.013,1573940,14156,0,1588096,1588096
12.064,1573940,14156,0,1588096,1588096
12.114,1573952,14156,0,1588108,1588108
12.164,1573968,14156,0,1588124,1588124
12.217,1574004,14156,0,1588160,1588160
12.267,1574052,14156,0,1588208,1588208
12.317,1612820,14156,0,1626976,1626976
12.367,1613400,14156,0,1627556,1627556
12.418,1692008,14156,0,1706164,1706164
12.468,1771720,14156,0,1785876,1785876
12.518,1831600,14156,0,1845756,1845756
12.568,1904280,14156,0,1918436,1918436
12.619,1856488,14156,0,1870644,1986092
12.669,1060040,14156,0,1074196,1986092
12.719,590100,14192,0,604292,1986092
12.769,657500,14192,0,671692,1986092
12.820,705288,14192,0,719480,1986092
12.870,757092,14192,0,771284,1986092
12.920,766720,14192,0,780912,1986092
12.971,775496,31728,0,807224,1986092
13.021,767080,92320,0,859400,1986092
13.071,649540,128032,0,777572,1986092
13.121,649544,170448,0,819992,1986092
13.172,649544,170448,0,819992,1986092
13.225,649544,170448,0,819992,1986092
13.275,649544,170448,0,819992,1986092
13.326,659040,170448,0,829488,1986092
13.376,703232,170448,0,873680,1986092
13.426,747440,170448,0,917888,1986092
13.476,787364,170448,0,957812,1986092
13.527,828700,170448,0,999148,1986092
13.577,844860,170448,0,1015308,1986092
13.629,844860,170448,0,1015308,1986092
13.679,845004,170448,0,1015452,1986092
13.729,910272,170448,0,1080720,1986092
13.779,978192,170448,0,1148640,1986092
13.830,1033568,170448,0,1204016,1986092
13.880,1076524,170448,0,1246972,1986092
13.930,1126796,170448,0,1297244,1986092
13.980,1147548,170448,0,1317996,1986092
14.031,1166128,170448,0,1336576,1986092
14.081,1183872,170448,0,1354320,1986092
14.131,1193856,170448,0,1364304,1986092
14.181,1121996,170448,0,1292444,1986092
14.232,1121996,170448,0,1292444,1986092
14.282,1032660,170448,0,1203108,1986092
14.332,1032660,170448,0,1203108,1986092
14.382,1032660,170448,0,1203108,1986092
14.433,1032660,170448,0,1203108,1986092
14.483,1032660,170448,0,1203108,1986092
14.533,1032660,170448,0,1203108,1986092
14.583,1032660,170448,0,1203108,1986092
14.633,893232,170512,0,1063744,1986092
14.684,921940,170512,0,1092452,1986092
14.734,922344,170512,0,1092856,1986092
14.784,922380,170512,0,1092892,1986092
